judul berita,link berita,topik berita,waktu
"Perhatikan, Manfaat Minum Susu Selama Bulan Puasa ",https://lifestyle.kompas.com/read/2021/04/14/174809020/perhatikan-manfaat-minum-susu-selama-bulan-puasa,LIFESTYLE,"14/04/2021, 17:48 WIB"
Kesedihan Kartika Putri Tinggalkan Anak Sekolah di Yaman,https://www.kompas.com/hype/read/2021/04/14/174720566/kesedihan-kartika-putri-tinggalkan-anak-sekolah-di-yaman,HYPE,"14/04/2021, 17:47 WIB"
"Hujan Es Turun di Bekasi, Ini Penjelasan BMKG",https://megapolitan.kompas.com/read/2021/04/14/17464301/hujan-es-turun-di-bekasi-ini-penjelasan-bmkg,NEWS,"14/04/2021, 17:46 WIB"
"Diduga Masalah Sengketa Lahan, Satu Keluarga di Lombok Tengah Bentrok",https://regional.kompas.com/read/2021/04/14/174520778/diduga-masalah-sengketa-lahan-satu-keluarga-di-lombok-tengah-bentrok,REGIONAL,"14/04/2021, 17:45 WIB"
"Cegah Tawuran, Polisi Kota Tangerang Tingkatkan Patroli dan Ancam Pelaku Tak Bisa Lebaran di Rumah",https://megapolitan.kompas.com/read/2021/04/14/17442971/cegah-tawuran-polisi-kota-tangerang-tingkatkan-patroli-dan-ancam-pelaku,NEWS,"14/04/2021, 17:44 WIB"
"TAG Heuer Aquaracer Terbaru, Bisa Menyelam Lebih Dalam",https://lifestyle.kompas.com/read/2021/04/14/174350920/tag-heuer-aquaracer-terbaru-bisa-menyelam-lebih-dalam,LIFESTYLE,"14/04/2021, 17:43 WIB"
"Khusus Jumat, Jadwal Ujian Pusat UTBK Se-Jawa Lebih Cepat 15 Menit",https://www.kompas.com/edu/read/2021/04/14/174343671/khusus-jumat-jadwal-ujian-pusat-utbk-se-jawa-lebih-cepat-15-menit,EDUKASI,"14/04/2021, 17:43 WIB"
"Meski Mudik Lokal Diizinkan, Penyekatan di Wilayah Gerbangkertosusila Tetap Dilakukan",https://regional.kompas.com/read/2021/04/14/174244978/meski-mudik-lokal-diizinkan-penyekatan-di-wilayah-gerbangkertosusila-tetap,REGIONAL,"14/04/2021, 17:42 WIB"
"UPDATE Covid-19 di Kalteng, Kaltim, Kaltara, Gorontalo, Sulbar, Sulsel, dan Sultra 14 April 2021",https://regional.kompas.com/read/2021/04/14/174128778/update-covid-19-di-kalteng-kaltim-kaltara-gorontalo-sulbar-sulsel-dan,REGIONAL,"14/04/2021, 17:41 WIB"
"9 Tips Naik Motor Saat Berpuasa, Jangan Parkir Sembarangan",https://otomotif.kompas.com/read/2021/04/14/174100615/9-tips-naik-motor-saat-berpuasa-jangan-parkir-sembarangan,OTOMOTIF,"14/04/2021, 17:41 WIB"
"Gara-gara Ikatan Cinta, Anak Surya Saputra Punya Panggilan Khusus untuk Amanda Manopo",https://www.kompas.com/hype/read/2021/04/14/174036966/gara-gara-ikatan-cinta-anak-surya-saputra-punya-panggilan-khusus-untuk,HYPE,"14/04/2021, 17:40 WIB"
"Berusia 88 Tahun, Dokter Ini Harus Terus Kerja karena 2 Anaknya Sudah Tua",https://www.kompas.com/global/read/2021/04/14/174005770/berusia-88-tahun-dokter-ini-harus-terus-kerja-karena-2-anaknya-sudah-tua,GLOBAL,"14/04/2021, 17:40 WIB"
"MotoGP Portugal, Murid Valentino Rossi Berniat Balas Dendam",https://www.kompas.com/motogp/read/2021/04/14/17400048/motogp-portugal-murid-valentino-rossi-berniat-balas-dendam,BOLA,"14/04/2021, 17:40 WIB"
Lirik dan Chord Lagu Bigger Than Milik Justin Jesso,https://www.kompas.com/hype/read/2021/04/14/174000066/lirik-dan-chord-lagu-bigger-than-milik-justin-jesso,HYPE,"14/04/2021, 17:40 WIB"
Cerita Menarik Surya Saputra Ketika Anak Kembarnya Mengenali Wajahnya di Ikatan Cinta,https://www.kompas.com/hype/read/2021/04/14/173945366/cerita-menarik-surya-saputra-ketika-anak-kembarnya-mengenali-wajahnya-di,HYPE,"14/04/2021, 17:39 WIB"
"Gowes Berbagi Kebaikan, Berdonasi dengan Cara Seru",https://lifestyle.kompas.com/read/2021/04/14/173900120/gowes-berbagi-kebaikan-berdonasi-dengan-cara-seru,LIFESTYLE,"14/04/2021, 17:39 WIB"
OJK Meyakini Kontribusi Insurtech Bakal Semakin Besar,https://money.kompas.com/read/2021/04/14/173801626/ojk-meyakini-kontribusi-insurtech-bakal-semakin-besar,MONEY,"14/04/2021, 17:38 WIB"
"Aplikasi Perpanjang SIM dari Rumah Diapresiasi, Kompolnas: Menekan Potensi Pungli",https://nasional.kompas.com/read/2021/04/14/17370221/aplikasi-perpanjang-sim-dari-rumah-diapresiasi-kompolnas-menekan-potensi,NEWS,"14/04/2021, 17:37 WIB"
"3 Cara Simpan Kurma agar Tidak Jamuran dan Berkutu, Awet 1 Tahun",https://www.kompas.com/food/read/2021/04/14/173700975/3-cara-simpan-kurma-agar-tidak-jamuran-dan-berkutu-awet-1-tahun,FOOD,"14/04/2021, 17:37 WIB"
Kadin Tangsel Minta Pekerja Memaklumi jika Perusahaan Tak Bayar THR Penuh,https://megapolitan.kompas.com/read/2021/04/14/17363491/kadin-tangsel-minta-pekerja-memaklumi-jika-perusahaan-tak-bayar-thr-penuh,NEWS,"14/04/2021, 17:36 WIB"
"Semangat Ramadhan Berbagi, Prestige School Medan Beri Santunan Anak Yatim",https://www.kompas.com/edu/read/2021/04/14/173521071/semangat-ramadhan-berbagi-prestige-school-medan-beri-santunan-anak-yatim,EDUKASI,"14/04/2021, 17:35 WIB"
Kemenhub Luncurkan Aplikasi Registrasi Drone Online Sidopi,https://tekno.kompas.com/read/2021/04/14/17350057/kemenhub-luncurkan-aplikasi-registrasi-drone-online-sidopi,TEKNO,"14/04/2021, 17:35 WIB"
"Soal Kisruh Lesti Kejora dan Siti Badriah, Rizky Billar: Masalah Sepele, Sudah Baik-baik Saja",https://www.kompas.com/hype/read/2021/04/14/173455066/soal-kisruh-lesti-kejora-dan-siti-badriah-rizky-billar-masalah-sepele-sudah,HYPE,"14/04/2021, 17:34 WIB"
"UPDATE: Sebaran 5.656 Kasus Baru Covid-19, Tertinggi Jawa Barat 1.568",https://nasional.kompas.com/read/2021/04/14/17345051/update-sebaran-5656-kasus-baru-covid-19-tertinggi-jawa-barat-1568,NEWS,"14/04/2021, 17:34 WIB"
Pemilik Kargo di Kapal Ever Given Akan Diminta Patungan Bayar Triliunan Ganti Rugi Terusan Suez,https://www.kompas.com/global/read/2021/04/14/173416070/pemilik-kargo-di-kapal-ever-given-akan-diminta-patungan-bayar-triliunan,GLOBAL,"14/04/2021, 17:34 WIB"
Lirik dan Chord Lagu Slumber Party - Britney Spears dan Tinashe,https://www.kompas.com/hype/read/2021/04/14/173416166/lirik-dan-chord-lagu-slumber-party-britney-spears-dan-tinashe,HYPE,"14/04/2021, 17:34 WIB"
"Setelah Habisi 2 Guru, KKB Tembak Mati Pengemudi Ojek, 2 Peluru Bersarang di Tubuh Korban",https://regional.kompas.com/read/2021/04/14/173410178/setelah-habisi-2-guru-kkb-tembak-mati-pengemudi-ojek-2-peluru-bersarang-di,REGIONAL,"14/04/2021, 17:34 WIB"
5 Cara Menghemat Sumber Energi di Dalam Rumah ,https://www.kompas.com/homey/read/2021/04/14/173400176/5-cara-menghemat-sumber-energi-di-dalam-rumah,HOMEY,"14/04/2021, 17:34 WIB"
"Seorang Anak di Singkawang Aniaya Ayah Kandungnya hingga Tewas, Ini Faktanya",https://regional.kompas.com/read/2021/04/14/173234278/seorang-anak-di-singkawang-aniaya-ayah-kandungnya-hingga-tewas-ini-faktanya,REGIONAL,"14/04/2021, 17:32 WIB"
Pimpinan Komisi IX Sebut Tak Ada Kesepakatan Kolektif Ikuti Uji Klinis Vaksin Nusantara,https://nasional.kompas.com/read/2021/04/14/17300091/pimpinan-komisi-ix-sebut-tak-ada-kesepakatan-kolektif-ikuti-uji-klinis,NEWS,"14/04/2021, 17:30 WIB"
"Lirik dan Chord The Great Mandella (The Wheel of Life)-Peter, Paul, and Marry",https://www.kompas.com/hype/read/2021/04/14/173000266/lirik-dan-chord-the-great-mandella-the-wheel-of-life-peter-paul-and-marry,HYPE,"14/04/2021, 17:30 WIB"
UPDATE 14 April: 74.158 Spesimen Covid-19 Diperiksa Dalam Sehari,https://nasional.kompas.com/read/2021/04/14/17295611/update-14-april-74158-spesimen-covid-19-diperiksa-dalam-sehari,NEWS,"14/04/2021, 17:29 WIB"
"Diduga Mesum di Kamar Kos, Pasangan Ini Beralasan Ingin Buka Puasa Bersama",https://regional.kompas.com/read/2021/04/14/172943778/diduga-mesum-di-kamar-kos-pasangan-ini-beralasan-ingin-buka-puasa-bersama,REGIONAL,"14/04/2021, 17:29 WIB"
64 Petak Makam di TPU Rorotan Sudah Terisi,https://megapolitan.kompas.com/read/2021/04/14/17292391/64-petak-makam-di-tpu-rorotan-sudah-terisi,NEWS,"14/04/2021, 17:29 WIB"
"Pembagian Takjil Gratis dan Sahur On The Road di Jalanan Dilarang di Surabaya, Ini Alasannya",https://regional.kompas.com/read/2021/04/14/172830778/pembagian-takjil-gratis-dan-sahur-on-the-road-di-jalanan-dilarang-di,REGIONAL,"14/04/2021, 17:28 WIB"
UPDATE 14 April: Suspek Covid-19 Ada 58.580 Orang,https://nasional.kompas.com/read/2021/04/14/17265011/update-14-april-suspek-covid-19-ada-58580-orang,NEWS,"14/04/2021, 17:26 WIB"
"Rizky Febian Sempat Kesal Kerap Ditinggal Kerja Sule, tapi Kini...",https://www.kompas.com/hype/read/2021/04/14/172407266/rizky-febian-sempat-kesal-kerap-ditinggal-kerja-sule-tapi-kini,HYPE,"14/04/2021, 17:24 WIB"
UPDATE 14 April: Ada 108.384 Kasus Aktif Covid-19 di Indonesia,https://nasional.kompas.com/read/2021/04/14/17235841/update-14-april-ada-108384-kasus-aktif-covid-19-di-indonesia,NEWS,"14/04/2021, 17:23 WIB"
"Soal Vaksin Nusantara, Satgas Covid-19: Harus Ikuti Kaidah Ilmiah dan Standar WHO",https://nasional.kompas.com/read/2021/04/14/17235731/soal-vaksin-nusantara-satgas-covid-19-harus-ikuti-kaidah-ilmiah-dan-standar,NEWS,"14/04/2021, 17:23 WIB"
Kejari Sudah Periksa 6 Orang soal Dugaan Korupsi Damkar Depok ,https://megapolitan.kompas.com/read/2021/04/14/17230671/kejari-sudah-periksa-6-orang-soal-dugaan-korupsi-damkar-depok,NEWS,"14/04/2021, 17:23 WIB"
Organda Jatim Masih Berharap Pemerintah Mengubah Kebijakan Larangan Operasi Semua Moda Transportasi Saat Lebaran,https://regional.kompas.com/read/2021/04/14/172226078/organda-jatim-masih-berharap-pemerintah-mengubah-kebijakan-larangan-operasi,REGIONAL,"14/04/2021, 17:22 WIB"
IHSG dan Rupiah Kompak Ditutup Menguat,https://money.kompas.com/read/2021/04/14/172131226/ihsg-dan-rupiah-kompak-ditutup-menguat,MONEY,"14/04/2021, 17:21 WIB"
"Ditawari Terawan, Gatot Nurmantyo Jadi Relawan Vaksin Nusantara ",https://nasional.kompas.com/read/2021/04/14/17212821/ditawari-terawan-gatot-nurmantyo-jadi-relawan-vaksin-nusantara,NEWS,"14/04/2021, 17:21 WIB"
Cara Rizky Febian Lepas dari Bayang-bayang Kesuksesan Sule,https://www.kompas.com/hype/read/2021/04/14/172119966/cara-rizky-febian-lepas-dari-bayang-bayang-kesuksesan-sule,HYPE,"14/04/2021, 17:21 WIB"
Cara Mengelola Keuangan di Bulan Ramadhan Supaya Tidak Boros,https://lifestyle.kompas.com/read/2021/04/14/172113220/cara-mengelola-keuangan-di-bulan-ramadhan-supaya-tidak-boros,LIFESTYLE,"14/04/2021, 17:21 WIB"
Harley Davidson Ajukan Paten Pengereman Darurat Canggih,https://otomotif.kompas.com/read/2021/04/14/172100015/harley-davidson-ajukan-paten-pengereman-darurat-canggih,OTOMOTIF,"14/04/2021, 17:21 WIB"
"Lirik dan Chord Lagu Rolling Home - Peter, Paul, and Marry",https://www.kompas.com/hype/read/2021/04/14/172000266/lirik-dan-chord-lagu-rolling-home-peter-paul-and-marry,HYPE,"14/04/2021, 17:20 WIB"
Apa Itu Gol Tandang?,https://www.kompas.com/sports/read/2021/04/14/17200068/apa-itu-gol-tandang-,BOLA,"14/04/2021, 17:20 WIB"
"LPSK Diminta Lindungi Sandi, Anggota Damkar Depok yang Ungkap Dugaan Korupsi",https://megapolitan.kompas.com/read/2021/04/14/17172911/lpsk-diminta-lindungi-sandi-anggota-damkar-depok-yang-ungkap-dugaan,NEWS,"14/04/2021, 17:17 WIB"
"Mengaku Sempat Diminta Gabung Kabinet Jokowi, Presiden KSPSI: Lebih Nyaman di Luar",https://nasional.kompas.com/read/2021/04/14/17165041/mengaku-sempat-diminta-gabung-kabinet-jokowi-presiden-kspsi-lebih-nyaman-di,NEWS,"14/04/2021, 17:16 WIB"
"Tak Pernah Suka Sinetron, Cynthia Lamusu Kini Penggemar Berat Ikatan Cinta",https://www.kompas.com/hype/read/2021/04/14/171642966/tak-pernah-suka-sinetron-cynthia-lamusu-kini-penggemar-berat-ikatan-cinta,HYPE,"14/04/2021, 17:16 WIB"
Satgas Covid-19 Tegaskan Kewenangan Penghentian Uji Vaksin Nusantara di Tangan BPOM,https://nasional.kompas.com/read/2021/04/14/17163521/satgas-covid-19-tegaskan-kewenangan-penghentian-uji-vaksin-nusantara-di,NEWS,"14/04/2021, 17:16 WIB"
"Temui Gubernur Kalsel, KPU Laporkan Kekurangan Dana Rp 5,4 M untuk PSU",https://regional.kompas.com/read/2021/04/14/171632978/temui-gubernur-kalsel-kpu-laporkan-kekurangan-dana-rp-54-m-untuk-psu,REGIONAL,"14/04/2021, 17:16 WIB"
IDI Pertanyakan Jaminan Prosedur Pengujian Vaksin Nusantara,https://nasional.kompas.com/read/2021/04/14/17152811/idi-pertanyakan-jaminan-prosedur-pengujian-vaksin-nusantara,NEWS,"14/04/2021, 17:15 WIB"
"Resep dan Cara Membuat Laksan, Kudapan Nikmat Khas Palembang untuk Buka Puasa",https://regional.kompas.com/read/2021/04/14/171516578/resep-dan-cara-membuat-laksan-kudapan-nikmat-khas-palembang-untuk-buka,REGIONAL,"14/04/2021, 17:15 WIB"
"Usai Tangkap Mahasiswa, Polisi Kejar Bandar dan Kelompok Pengedar Ganja di Kampus Jakarta",https://megapolitan.kompas.com/read/2021/04/14/17131291/usai-tangkap-mahasiswa-polisi-kejar-bandar-dan-kelompok-pengedar-ganja-di,NEWS,"14/04/2021, 17:13 WIB"
"Selama Ramadhan, Pemkot Surabaya Larang Bagi-bagi Takjil di Pinggir Jalan, Buka Berama Dibatasi",https://regional.kompas.com/read/2021/04/14/171238178/selama-ramadhan-pemkot-surabaya-larang-bagi-bagi-takjil-di-pinggir-jalan,REGIONAL,"14/04/2021, 17:12 WIB"
"Penjualan LCGC Maret 2021, Calya-Sigra Ungguli Brio Satya",https://otomotif.kompas.com/read/2021/04/14/171100215/penjualan-lcgc-maret-2021-calya-sigra-ungguli-brio-satya,OTOMOTIF,"14/04/2021, 17:11 WIB"
Lirik dan Chord Lagu I Started a Joke - Bee Gees,https://www.kompas.com/hype/read/2021/04/14/171000466/lirik-dan-chord-lagu-i-started-a-joke-bee-gees,HYPE,"14/04/2021, 17:10 WIB"
"Kata Ketua Fraksi PAN Usai Ikut Uji Klinis Vaksin Nusantara: Banyak Peminat, tapi Dibatasi",https://nasional.kompas.com/read/2021/04/14/17081501/kata-ketua-fraksi-pan-usai-ikut-uji-klinis-vaksin-nusantara-banyak-peminat,NEWS,"14/04/2021, 17:08 WIB"
Jadwal Imsak dan Buka Puasa di Solo Selama Ramadhan 2021,https://www.kompas.com/tren/read/2021/04/14/170702565/jadwal-imsak-dan-buka-puasa-di-solo-selama-ramadhan-2021,TREN,"14/04/2021, 17:07 WIB"
"Lecehkan 2 Perempuan di Jalan, Siswa SMP tak Ditahan karena Jaminan Orang Tua, Ini Ceritanya",https://regional.kompas.com/read/2021/04/14/170700178/lecehkan-2-perempuan-di-jalan-siswa-smp-tak-ditahan-karena-jaminan-orang,REGIONAL,"14/04/2021, 17:07 WIB"
"Resep Soto Ayam Banjar, Pakai Bumbu Dasar Putih dan Kayu Manis",https://www.kompas.com/food/read/2021/04/14/170700975/resep-soto-ayam-banjar-pakai-bumbu-dasar-putih-dan-kayu-manis,FOOD,"14/04/2021, 17:07 WIB"
"Kabinet Ali Sastroamijoyo I: Susunan, Program Kerja, dan Pergantian",https://www.kompas.com/pedia/read/2021/04/14/170506979/kabinet-ali-sastroamijoyo-i-susunan-program-kerja-dan-pergantian,PEDIA,"14/04/2021, 17:05 WIB"
"Mediasi Gagal, Bagaimana Kelanjutan Laporan Kartika Putri terhadap Richard Lee? ",https://www.kompas.com/hype/read/2021/04/14/170505766/mediasi-gagal-bagaimana-kelanjutan-laporan-kartika-putri-terhadap-richard,HYPE,"14/04/2021, 17:05 WIB"
"WHO Tolak Paspor Vaksin, Kemenparekraf Tidak Ingin Berpolemik",https://travel.kompas.com/read/2021/04/14/170500327/who-tolak-paspor-vaksin-kemenparekraf-tidak-ingin-berpolemik,TRAVEL,"14/04/2021, 17:05 WIB"
"Mencoba Aplikasi SIM Online, Langsung Muncul ""RPC Timeout"" dan Gagal Masuk",https://megapolitan.kompas.com/read/2021/04/14/17044801/mencoba-aplikasi-sim-online-langsung-muncul-rpc-timeout-dan-gagal-masuk,NEWS,"14/04/2021, 17:04 WIB"
"Dua Pohon Tumbang di Jakarta Barat akibat Hujan Deras, Salah Satunya Timpa Rumah",https://megapolitan.kompas.com/read/2021/04/14/17024151/dua-pohon-tumbang-di-jakarta-barat-akibat-hujan-deras-salah-satunya-timpa,NEWS,"14/04/2021, 17:02 WIB"
23 Startup RI Siap Unjuk Gigi di Hannover Messe 2021,https://money.kompas.com/read/2021/04/14/170238526/23-startup-ri-siap-unjuk-gigi-di-hannover-messe-2021,MONEY,"14/04/2021, 17:02 WIB"
"Layanan SIM Online Meluncur, Bagaimana dengan SIM Keliling?",https://otomotif.kompas.com/read/2021/04/14/170200415/layanan-sim-online-meluncur-bagaimana-dengan-sim-keliling-,OTOMOTIF,"14/04/2021, 17:02 WIB"
Kotoran Kelelawar Berusia 4300 Bantu Ungkap Masa Lalu Bumi,https://www.kompas.com/sains/read/2021/04/14/170200823/kotoran-kelelawar-berusia-4300-bantu-ungkap-masa-lalu-bumi,SAINS,"14/04/2021, 17:02 WIB"
"Banjir Lahar Hujan Merapi di Kali Boyong, Jalur Pipa Air Bersih Warga Rusak",https://regional.kompas.com/read/2021/04/14/170120478/banjir-lahar-hujan-merapi-di-kali-boyong-jalur-pipa-air-bersih-warga-rusak,REGIONAL,"14/04/2021, 17:01 WIB"
Apa Itu Bitcoin yang Harganya Tembus Rp 924 Juta,https://tekno.kompas.com/read/2021/04/14/17010087/apa-itu-bitcoin-yang-harganya-tembus-rp-924-juta,TEKNO,"14/04/2021, 17:01 WIB"
"Masih Uji Coba, E-Parking Sudah Setor Rp 10 Juta ke Kas Pemkot Medan",https://properti.kompas.com/read/2021/04/14/170000321/masih-uji-coba-e-parking-sudah-setor-rp-10-juta-ke-kas-pemkot-medan,PROPERTI,"14/04/2021, 17:00 WIB"
Lirik dan Chord Lagu More - Usher,https://www.kompas.com/hype/read/2021/04/14/170000666/lirik-dan-chord-lagu-more-usher,HYPE,"14/04/2021, 17:00 WIB"
"Sederhanakan Proses Pengiriman Barang, TIKI Gandeng Wehelpyou ",https://money.kompas.com/read/2021/04/14/170000326/sederhanakan-proses-pengiriman-barang-tiki-gandeng-wehelpyou-,MONEY,"14/04/2021, 17:00 WIB"
"Siswa SMP Pelaku Begal Payudara di Ponorogo Tak Ditahan, Ini Penjelasan Polisi",https://regional.kompas.com/read/2021/04/14/170000978/siswa-smp-pelaku-begal-payudara-di-ponorogo-tak-ditahan-ini-penjelasan,REGIONAL,"14/04/2021, 17:00 WIB"
"Kabinet Wilopo: Latar Belakang, Susunan, dan Program Kerja",https://www.kompas.com/pedia/read/2021/04/14/165853179/kabinet-wilopo-latar-belakang-susunan-dan-program-kerja,PEDIA,"14/04/2021, 16:58 WIB"
"Depresi, Agensi PR Sebut Kim Jung Hyun Jalani Perawatan Mental Lagi",https://www.kompas.com/hype/read/2021/04/14/165852166/depresi-agensi-pr-sebut-kim-jung-hyun-jalani-perawatan-mental-lagi,HYPE,"14/04/2021, 16:58 WIB"
"Bus di Mesir Terbalik dan Terbakar saat Berusaha Salip Truk, 20 Orang Tewas",https://www.kompas.com/global/read/2021/04/14/165712770/bus-di-mesir-terbalik-dan-terbakar-saat-berusaha-salip-truk-20-orang,GLOBAL,"14/04/2021, 16:57 WIB"
"6 Hari Mengungsi gegara Bau Gas, Ratusan Warga Aceh Timur Akhirnya Pulang",https://regional.kompas.com/read/2021/04/14/165649078/6-hari-mengungsi-gegara-bau-gas-ratusan-warga-aceh-timur-akhirnya-pulang,REGIONAL,"14/04/2021, 16:56 WIB"
" UPDATE 14 April: Tambah 5.747, Pasien Covid-19 Sembuh Kini 1.431.892 Orang",https://nasional.kompas.com/read/2021/04/14/16564851/update-14-april-tambah-5747-pasien-covid-19-sembuh-kini-1431892-orang,NEWS,"14/04/2021, 16:56 WIB"
"Kronologi Seorang Pria Disekap dan Disetrum oleh 4 Pelaku, Berawal Sering Ganggu Istri Orang",https://regional.kompas.com/read/2021/04/14/165640878/kronologi-seorang-pria-disekap-dan-disetrum-oleh-4-pelaku-berawal-sering,REGIONAL,"14/04/2021, 16:56 WIB"
"Bawa Kasus Rizieq Shihab ke Pidana, Bima Arya: Agar Jadi Pembelajaran bagi Semua",https://megapolitan.kompas.com/read/2021/04/14/16563351/bawa-kasus-rizieq-shihab-ke-pidana-bima-arya-agar-jadi-pembelajaran-bagi,NEWS,"14/04/2021, 16:56 WIB"
"Cara Agustinus Menanam Porang, Pernah Belajar ke Jepang, hingga Dapat Rp 50 Juta dari Panen",https://regional.kompas.com/read/2021/04/14/165611178/cara-agustinus-menanam-porang-pernah-belajar-ke-jepang-hingga-dapat-rp-50,REGIONAL,"14/04/2021, 16:56 WIB"
13 Manusia Karung Terjaring Razia Satpol PP di Kota Semarang,https://regional.kompas.com/read/2021/04/14/165554378/13-manusia-karung-terjaring-razia-satpol-pp-di-kota-semarang,REGIONAL,"14/04/2021, 16:55 WIB"
Wagub Jabar: Warga Jangan Abaikan Peringatan Siklon Tropis 94W,https://regional.kompas.com/read/2021/04/14/165524678/wagub-jabar-warga-jangan-abaikan-peringatan-siklon-tropis-94w,REGIONAL,"14/04/2021, 16:55 WIB"
"UPDATE 14 April: Bertambah 124, Pasien Covid-19 Meninggal Jadi 42.906 Orang",https://nasional.kompas.com/read/2021/04/14/16552021/update-14-april-bertambah-124-pasien-covid-19-meninggal-jadi-42906-orang,NEWS,"14/04/2021, 16:55 WIB"
"UPDATE 14 April: Bertambah 5.656, Kini Ada 1.583.182 Kasus Covid-19 di Indonesia",https://nasional.kompas.com/read/2021/04/14/16551411/update-14-april-bertambah-5656-kini-ada-1583182-kasus-covid-19-di-indonesia,NEWS,"14/04/2021, 16:55 WIB"
Ini yang Harus Dilakukan pada Tanaman Luar Ruangan Ketika Hujan Lebat ,https://www.kompas.com/homey/read/2021/04/14/165500376/ini-yang-harus-dilakukan-pada-tanaman-luar-ruangan-ketika-hujan-lebat-,HOMEY,"14/04/2021, 16:55 WIB"
"UPDATE 14 April: 10.457.337 Orang Sudah Vaksinasi Covid-19, 5.550.906 di Antaranya Sudah Dosis Ke-2",https://nasional.kompas.com/read/2021/04/14/16543691/update-14-april-10457337-orang-sudah-vaksinasi-covid-19-5550906-di-antaranya,NEWS,"14/04/2021, 16:54 WIB"
Rizieq ke Bima Arya: Kok Tega Mengatakan Saya Bohong?,https://nasional.kompas.com/read/2021/04/14/16531591/rizieq-ke-bima-arya-kok-tega-mengatakan-saya-bohong,NEWS,"14/04/2021, 16:53 WIB"
"Cabuli Siswa Dengan Dalih Hukuman, Oknum Guru BK di Tarakan Ditangkap",https://regional.kompas.com/read/2021/04/14/165236578/cabuli-siswa-dengan-dalih-hukuman-oknum-guru-bk-di-tarakan-ditangkap,REGIONAL,"14/04/2021, 16:52 WIB"
Ini Kemungkinan Penyebab Rendahnya Etika Bersosial Media Netizen Indonesia ,https://nasional.kompas.com/read/2021/04/14/16520561/ini-kemungkinan-penyebab-rendahnya-etika-bersosial-media-netizen-indonesia,NEWS,"14/04/2021, 16:52 WIB"
Pemprov DKI Klaim Frekuensi Kebakaran di Jakarta Turun berkat Sosialisasi lewat Pengeras Suara Masjid,https://megapolitan.kompas.com/read/2021/04/14/16515131/pemprov-dki-klaim-frekuensi-kebakaran-di-jakarta-turun-berkat-sosialisasi,NEWS,"14/04/2021, 16:51 WIB"
Lirik dan Chord Lagu All Things to All Men - The Cinematic Orchestra,https://www.kompas.com/hype/read/2021/04/14/165000266/lirik-dan-chord-lagu-all-things-to-all-men-the-cinematic-orchestra,HYPE,"14/04/2021, 16:50 WIB"
"Gunakan Bom Ikan di Perairan TN Komodo, 5 Nelayan Asal NTB Ditangkap",https://regional.kompas.com/read/2021/04/14/164959478/gunakan-bom-ikan-di-perairan-tn-komodo-5-nelayan-asal-ntb-ditangkap,REGIONAL,"14/04/2021, 16:49 WIB"
